Messung;GPS;RMC;Jahr;Monat;Tag;GPS_1;GGA;Stunde;Minute;Sekunde;Longitude;Latitud;X;XX;Height;XXX;RTCMEZ;Jahr_Gerät;Monat_Gerät;Tag_Gerät;Stunde_Gerät;Minute_Gerät;Sekunde_Gerät;SENSORDATA;Sensor 0.5m;Sensor1_LF;Sensor 1m;Sensor2_LF;Sensor 2m;Sensor3_LF;Sensor 3m;Sensor4_LF;Sensor stationär;END;Time
4791;GPS;RMC;2024;12;12;GPS;GGA;11;0;10;7.4352;46.95231;19;0.7;547.7;49.5;RTCMEZ;2024;12;12;12;59;53;SENSORDATA;1.35;76.93;1.39;78.88;1.2;78.15;1.11;79.9;1.49;END;43193
4792;GPS;RMC;2024;12;12;GPS;GGA;11;0;11;7.43519;46.9523;19;0.7;547.9;49.5;RTCMEZ;2024;12;12;12;59;54;SENSORDATA;1.32;76.86;1.4;78.88;1.29;78.22;1.09;79.88;1.49;END;43194
4793;GPS;RMC;2024;12;12;GPS;GGA;11;0;12;7.43518;46.95229;19;0.7;548.1;49.5;RTCMEZ;2024;12;12;12;59;55;SENSORDATA;1.32;76.85;1.39;78.87;1.2;78.15;1.11;79.88;1.49;END;43195
4794;GPS;RMC;2024;12;12;GPS;GGA;11;0;14;7.43517;46.95227;19;0.7;548.6;49.5;RTCMEZ;2024;12;12;12;59;56;SENSORDATA;1.39;76.85;1.44;78.86;1.22;78.18;1.14;79.85;1.49;END;43196
4795;GPS;RMC;2024;12;12;GPS;GGA;11;0;15;7.43516;46.95226;19;0.7;548.4;49.5;RTCMEZ;2024;12;12;12;59;57;SENSORDATA;1.35;76.84;1.46;78.87;1.23;78.21;1.09;79.87;1.49;END;43197
4796;GPS;RMC;2024;12;12;GPS;GGA;11;0;16;7.43515;46.95225;19;0.7;548.2;49.5;RTCMEZ;2024;12;12;12;59;59;SENSORDATA;1.38;76.84;1.42;78.86;1.19;78.16;1.11;79.89;1.49;END;43199
4797;GPS;RMC;2024;12;12;GPS;GGA;11;0;17;7.43515;46.95224;19;0.7;548.1;49.5;RTCMEZ;2024;12;12;13;0;0;SENSORDATA;1.39;76.8;1.39;78.85;1.23;78.2;1.08;79.87;1.49;END;43200
4798;GPS;RMC;2024;12;12;GPS;GGA;11;0;18;7.43515;46.95223;19;0.7;547.7;49.5;RTCMEZ;2024;12;12;13;0;1;SENSORDATA;1.35;76.77;1.4;78.79;1.23;78.18;1.17;79.86;1.49;END;43201
4799;GPS;RMC;2024;12;12;GPS;GGA;11;0;20;7.43514;46.95223;19;0.7;548.2;49.5;RTCMEZ;2024;12;12;13;0;2;SENSORDATA;1.35;76.8;1.4;78.83;1.29;78.19;1.14;79.86;1.49;END;43202
4800;GPS;RMC;2024;12;12;GPS;GGA;11;0;21;7.43514;46.95223;19;0.7;548.3;49.5;RTCMEZ;2024;12;12;13;0;3;SENSORDATA;1.39;76.81;1.39;78.79;1.27;78.23;1.11;79.89;1.49;END;43203
4801;GPS;RMC;2024;12;12;GPS;GGA;11;0;22;7.43514;46.95222;19;0.7;548.6;49.5;RTCMEZ;2024;12;12;13;0;5;SENSORDATA;1.37;76.85;1.37;78.86;1.26;78.2;1.15;79.96;1.49;END;43205
4802;GPS;RMC;2024;12;12;GPS;GGA;11;0;23;7.43513;46.95221;19;0.7;548.7;49.5;RTCMEZ;2024;12;12;13;0;6;SENSORDATA;1.34;76.86;1.43;78.86;1.23;78.28;1.12;79.96;1.49;END;43206
4803;GPS;RMC;2024;12;12;GPS;GGA;11;0;25;7.43512;46.95219;19;0.7;549;49.5;RTCMEZ;2024;12;12;13;0;7;SENSORDATA;1.42;77.05;1.43;78.98;1.23;78.34;1.17;79.95;1.49;END;43207
4804;GPS;RMC;2024;12;12;GPS;GGA;11;0;26;7.43511;46.95218;19;0.7;549.3;49.5;RTCMEZ;2024;12;12;13;0;8;SENSORDATA;1.35;77.1;1.44;79.02;1.33;78.41;1.12;80.01;1.49;END;43208
4805;GPS;RMC;2024;12;12;GPS;GGA;11;0;27;7.4351;46.95217;19;0.7;549.5;49.5;RTCMEZ;2024;12;12;13;0;10;SENSORDATA;1.34;77.21;1.43;79.1;1.26;78.44;1.14;80.05;1.49;END;43210
4806;GPS;RMC;2024;12;12;GPS;GGA;11;0;28;7.43509;46.95217;19;0.7;549.5;49.5;RTCMEZ;2024;12;12;13;0;11;SENSORDATA;1.35;77.23;1.49;79.13;1.26;78.52;1.18;80.11;1.49;END;43211
4807;GPS;RMC;2024;12;12;GPS;GGA;11;0;29;7.43509;46.95216;19;0.7;549.8;49.5;RTCMEZ;2024;12;12;13;0;12;SENSORDATA;1.39;77.33;1.4;79.23;1.3;78.55;1.22;80.13;1.49;END;43212
4808;GPS;RMC;2024;12;12;GPS;GGA;11;0;31;7.43508;46.95214;19;0.7;550.5;49.5;RTCMEZ;2024;12;12;13;0;13;SENSORDATA;1.44;77.38;1.43;79.29;1.3;78.62;1.19;80.19;1.49;END;43213
4809;GPS;RMC;2024;12;12;GPS;GGA;11;0;32;7.43507;46.95214;19;0.7;550.6;49.5;RTCMEZ;2024;12;12;13;0;14;SENSORDATA;1.35;77.46;1.46;79.34;1.32;78.7;1.19;80.22;1.49;END;43214
4810;GPS;RMC;2024;12;12;GPS;GGA;11;0;33;7.43507;46.95213;19;0.7;550.7;49.5;RTCMEZ;2024;12;12;13;0;16;SENSORDATA;1.39;77.51;1.43;79.35;1.3;78.7;1.19;80.27;1.49;END;43216
4811;GPS;RMC;2024;12;12;GPS;GGA;11;0;34;7.43507;46.95213;19;0.7;550.9;49.5;RTCMEZ;2024;12;12;13;0;17;SENSORDATA;1.37;77.52;1.46;79.43;1.26;78.73;1.19;80.28;1.49;END;43217
4812;GPS;RMC;2024;12;12;GPS;GGA;11;0;35;7.43506;46.95212;19;0.7;551.1;49.5;RTCMEZ;2024;12;12;13;0;18;SENSORDATA;1.39;77.53;1.43;79.45;1.3;78.76;1.19;80.26;1.49;END;43218
4813;GPS;RMC;2024;12;12;GPS;GGA;11;0;37;7.43505;46.9521;19;0.7;551.5;49.5;RTCMEZ;2024;12;12;13;0;19;SENSORDATA;1.42;77.62;1.46;79.58;1.26;78.67;1.19;80.17;1.49;END;43219
4814;GPS;RMC;2024;12;12;GPS;GGA;11;0;38;7.43505;46.95209;19;0.7;551.7;49.5;RTCMEZ;2024;12;12;13;0;20;SENSORDATA;1.37;77.64;1.46;79.53;1.27;78.65;1.21;80.13;1.49;END;43220
4815;GPS;RMC;2024;12;12;GPS;GGA;11;0;39;7.43504;46.95208;19;0.7;552.1;49.5;RTCMEZ;2024;12;12;13;0;22;SENSORDATA;1.42;77.6;1.47;79.58;1.29;78.65;1.18;80.15;1.49;END;43222
4816;GPS;RMC;2024;12;12;GPS;GGA;11;0;40;7.43504;46.95207;19;0.7;552.4;49.5;RTCMEZ;2024;12;12;13;0;23;SENSORDATA;1.35;77.57;1.46;79.55;1.29;78.56;1.19;80.15;1.49;END;43223
4817;GPS;RMC;2024;12;12;GPS;GGA;11;0;41;7.43504;46.95206;19;0.7;552.4;49.5;RTCMEZ;2024;12;12;13;0;24;SENSORDATA;1.39;77.51;1.49;79.52;1.3;78.61;1.22;80.16;1.49;END;43224
4818;GPS;RMC;2024;12;12;GPS;GGA;11;0;43;7.43503;46.95203;19;0.7;552.4;49.5;RTCMEZ;2024;12;12;13;0;25;SENSORDATA;1.39;77.49;1.43;79.57;1.3;78.61;1.17;80.16;1.49;END;43225
4819;GPS;RMC;2024;12;12;GPS;GGA;11;0;44;7.43504;46.95203;19;0.7;552.5;49.5;RTCMEZ;2024;12;12;13;0;27;SENSORDATA;1.42;77.44;1.4;79.44;1.3;78.53;1.17;80.11;1.49;END;43227
4820;GPS;RMC;2024;12;12;GPS;GGA;11;0;45;7.43504;46.95202;19;0.7;552.8;49.5;RTCMEZ;2024;12;12;13;0;28;SENSORDATA;1.44;77.5;1.4;79.42;1.27;78.48;1.17;80.05;1.49;END;43228
4821;GPS;RMC;2024;12;12;GPS;GGA;11;0;46;7.43505;46.95201;19;0.7;553.2;49.5;RTCMEZ;2024;12;12;13;0;29;SENSORDATA;1.38;77.43;1.44;79.39;1.3;78.54;1.12;80;1.49;END;43229
4822;GPS;RMC;2024;12;12;GPS;GGA;11;0;48;7.43506;46.95201;19;0.7;554.2;49.5;RTCMEZ;2024;12;12;13;0;30;SENSORDATA;1.42;77.37;1.46;79.38;1.23;78.45;1.12;79.99;1.49;END;43230
4823;GPS;RMC;2024;12;12;GPS;GGA;11;0;49;7.43506;46.95201;19;0.7;554.6;49.5;RTCMEZ;2024;12;12;13;0;31;SENSORDATA;1.35;77.31;1.42;79.34;1.26;78.4;1.18;79.97;1.49;END;43231
4824;GPS;RMC;2024;12;12;GPS;GGA;11;0;50;7.43507;46.95201;19;0.7;555.3;49.5;RTCMEZ;2024;12;12;13;0;33;SENSORDATA;1.39;77.39;1.47;79.3;1.26;78.44;1.15;79.93;1.49;END;43233
4825;GPS;RMC;2024;12;12;GPS;GGA;11;0;51;7.43509;46.952;19;0.7;555.8;49.5;RTCMEZ;2024;12;12;13;0;34;SENSORDATA;1.39;77.32;1.43;79.34;1.24;78.32;1.14;79.84;1.49;END;43234
4826;GPS;RMC;2024;12;12;GPS;GGA;11;0;52;7.4351;46.95199;19;0.7;556.4;49.5;RTCMEZ;2024;12;12;13;0;35;SENSORDATA;1.38;77.23;1.4;79.23;1.27;78.36;1.15;79.86;1.49;END;43235
4827;GPS;RMC;2024;12;12;GPS;GGA;11;0;54;7.43511;46.95198;19;0.7;557.3;49.5;RTCMEZ;2024;12;12;13;0;36;SENSORDATA;1.39;77.22;1.47;79.25;1.24;78.35;1.18;79.91;1.49;END;43236
4828;GPS;RMC;2024;12;12;GPS;GGA;11;0;55;7.43512;46.95198;19;0.7;557.6;49.5;RTCMEZ;2024;12;12;13;0;37;SENSORDATA;1.35;77.2;1.43;79.25;1.26;78.34;1.14;79.88;1.49;END;43237
4829;GPS;RMC;2024;12;12;GPS;GGA;11;0;56;7.43512;46.95198;19;0.7;557.9;49.5;RTCMEZ;2024;12;12;13;0;39;SENSORDATA;1.41;77.24;1.46;79.17;1.23;78.35;1.17;79.85;1.49;END;43239
4830;GPS;RMC;2024;12;12;GPS;GGA;11;0;57;7.43514;46.95197;19;0.7;557.6;49.5;RTCMEZ;2024;12;12;13;0;40;SENSORDATA;1.38;77.2;1.42;79.19;1.27;78.27;1.12;79.87;1.49;END;43240
4831;GPS;RMC;2024;12;12;GPS;GGA;11;0;58;7.43515;46.95197;19;0.7;557.7;49.5;RTCMEZ;2024;12;12;13;0;41;SENSORDATA;1.37;77.15;1.43;79.16;1.23;78.29;1.08;79.79;1.49;END;43241
4832;GPS;RMC;2024;12;12;GPS;GGA;11;1;0;7.43516;46.95196;19;0.7;558.3;49.5;RTCMEZ;2024;12;12;13;0;42;SENSORDATA;1.37;77.11;1.43;79.19;1.26;78.32;1.09;79.8;1.49;END;43242
4833;GPS;RMC;2024;12;12;GPS;GGA;11;1;1;7.43517;46.95196;19;0.7;558.5;49.5;RTCMEZ;2024;12;12;13;0;44;SENSORDATA;1.39;77.09;1.42;79.16;1.23;78.34;1.08;79.82;1.49;END;43244
4834;GPS;RMC;2024;12;12;GPS;GGA;11;1;2;7.43519;46.95195;19;0.7;558.5;49.5;RTCMEZ;2024;12;12;13;0;45;SENSORDATA;1.37;77.06;1.42;79.08;1.24;78.28;1.17;79.84;1.49;END;43245
4835;GPS;RMC;2024;12;12;GPS;GGA;11;1;3;7.43519;46.95195;19;0.7;558.7;49.5;RTCMEZ;2024;12;12;13;0;46;SENSORDATA;1.38;77.09;1.43;79.1;1.23;78.32;1.12;79.78;1.49;END;43246
4836;GPS;RMC;2024;12;12;GPS;GGA;11;1;4;7.4352;46.95195;19;0.7;558.9;49.5;RTCMEZ;2024;12;12;13;0;47;SENSORDATA;1.37;77.11;1.39;79.03;1.2;78.27;1.12;79.82;1.49;END;43247
4837;GPS;RMC;2024;12;12;GPS;GGA;11;1;6;7.43522;46.95194;19;0.7;559.6;49.5;RTCMEZ;2024;12;12;13;0;48;SENSORDATA;1.35;77.07;1.37;79.06;1.26;78.32;1.15;79.84;1.49;END;43248
4838;GPS;RMC;2024;12;12;GPS;GGA;11;1;7;7.43524;46.95194;19;0.7;560.2;49.5;RTCMEZ;2024;12;12;13;0;50;SENSORDATA;1.35;77.08;1.4;79.04;1.22;78.32;1.09;79.86;1.49;END;43250
4839;GPS;RMC;2024;12;12;GPS;GGA;11;1;8;7.43526;46.95193;19;0.7;560.6;49.5;RTCMEZ;2024;12;12;13;0;51;SENSORDATA;1.37;77.06;1.42;79.1;1.2;78.34;1.15;79.85;1.49;END;43251
4840;GPS;RMC;2024;12;12;GPS;GGA;11;1;9;7.43528;46.95192;19;0.7;560.8;49.5;RTCMEZ;2024;12;12;13;0;52;SENSORDATA;1.37;77.1;1.39;79.03;1.27;78.35;1.15;79.83;1.49;END;43252
4841;GPS;RMC;2024;12;12;GPS;GGA;11;1;11;7.43532;46.95191;19;0.7;560.9;49.5;RTCMEZ;2024;12;12;13;0;53;SENSORDATA;1.37;77.06;1.37;79.07;1.19;78.36;1.08;79.87;1.49;END;43253
4842;GPS;RMC;2024;12;12;GPS;GGA;11;1;12;7.43533;46.95191;19;0.7;561.2;49.5;RTCMEZ;2024;12;12;13;0;55;SENSORDATA;1.37;77.15;1.4;79.07;1.23;78.36;1.12;79.86;1.49;END;43255
4843;GPS;RMC;2024;12;12;GPS;GGA;11;1;13;7.43533;46.95191;19;0.7;561.4;49.5;RTCMEZ;2024;12;12;13;0;56;SENSORDATA;1.34;77.11;1.44;79.09;1.26;78.38;1.11;79.86;1.49;END;43256
4844;GPS;RMC;2024;12;12;GPS;GGA;11;1;14;7.43534;46.9519;19;0.7;561.7;49.5;RTCMEZ;2024;12;12;13;0;57;SENSORDATA;1.37;77.06;1.43;79.11;1.2;78.35;1.15;79.87;1.49;END;43257
4845;GPS;RMC;2024;12;12;GPS;GGA;11;1;15;7.43536;46.9519;19;0.7;561.6;49.5;RTCMEZ;2024;12;12;13;0;58;SENSORDATA;1.39;77.1;1.44;79.1;1.2;78.34;1.11;79.87;1.49;END;43258
4846;GPS;RMC;2024;12;12;GPS;GGA;11;1;17;7.4354;46.95189;19;0.7;561.4;49.5;RTCMEZ;2024;12;12;13;0;59;SENSORDATA;1.32;77.04;1.4;79.08;1.2;78.36;1.09;79.9;1.49;END;43259
4847;GPS;RMC;2024;12;12;GPS;GGA;11;1;18;7.43543;46.95189;19;0.7;561.3;49.5;RTCMEZ;2024;12;12;13;1;1;SENSORDATA;1.35;76.98;1.43;79.1;1.22;78.37;1.12;79.86;1.49;END;43261
4848;GPS;RMC;2024;12;12;GPS;GGA;11;1;19;7.43546;46.95188;19;0.7;561.3;49.5;RTCMEZ;2024;12;12;13;1;2;SENSORDATA;1.37;77.05;1.39;79.13;1.23;78.34;1.12;79.88;1.49;END;43262
4849;GPS;RMC;2024;12;12;GPS;GGA;11;1;20;7.43548;46.95188;19;0.7;561.4;49.5;RTCMEZ;2024;12;12;13;1;3;SENSORDATA;1.3;77.08;1.37;79.15;1.19;78.33;1.14;79.93;1.49;END;43263
4850;GPS;RMC;2024;12;12;GPS;GGA;11;1;21;7.43551;46.95187;19;0.7;561.6;49.5;RTCMEZ;2024;12;12;13;1;4;SENSORDATA;1.35;77.1;1.4;79.05;1.22;78.4;1.15;79.92;1.49;END;43264
4851;GPS;RMC;2024;12;12;GPS;GGA;11;1;23;7.43556;46.95186;19;0.7;562;49.5;RTCMEZ;2024;12;12;13;1;5;SENSORDATA;1.38;77.03;1.37;79.04;1.19;78.4;1.18;79.91;1.49;END;43265
4852;GPS;RMC;2024;12;12;GPS;GGA;11;1;24;7.43559;46.95186;19;0.7;562.2;49.5;RTCMEZ;2024;12;12;13;1;7;SENSORDATA;1.38;77.05;1.43;79.1;1.24;78.4;1.15;79.93;1.49;END;43267
4853;GPS;RMC;2024;12;12;GPS;GGA;11;1;25;7.43561;46.95186;19;0.7;562.3;49.5;RTCMEZ;2024;12;12;13;1;8;SENSORDATA;1.37;76.97;1.4;79.11;1.22;78.4;1.14;79.91;1.49;END;43268
4854;GPS;RMC;2024;12;12;GPS;GGA;11;1;26;7.43564;46.95186;19;0.7;562.8;49.5;RTCMEZ;2024;12;12;13;1;9;SENSORDATA;1.38;77.02;1.39;79.13;1.23;78.4;1.11;79.93;1.49;END;43269
4855;GPS;RMC;2024;12;12;GPS;GGA;11;1;27;7.43569;46.95186;19;0.7;563.3;49.5;RTCMEZ;2024;12;12;13;1;10;SENSORDATA;1.34;77.1;1.39;79.12;1.22;78.47;1.12;79.96;1.49;END;43270
4856;GPS;RMC;2024;12;12;GPS;GGA;11;1;29;7.43573;46.95185;19;0.7;564.3;49.5;RTCMEZ;2024;12;12;13;1;12;SENSORDATA;1.35;77.1;1.37;79.16;1.23;78.44;1.09;79.9;1.49;END;43272
4857;GPS;RMC;2024;12;12;GPS;GGA;11;1;30;7.43575;46.95184;19;0.7;564.6;49.5;RTCMEZ;2024;12;12;13;1;13;SENSORDATA;1.38;77.16;1.4;79.08;1.23;78.43;1.17;79.95;1.49;END;43273
4858;GPS;RMC;2024;12;12;GPS;GGA;11;1;31;7.43578;46.95183;19;0.7;564.7;49.5;RTCMEZ;2024;12;12;13;1;14;SENSORDATA;1.35;77.11;1.39;79.17;1.2;78.48;1.17;80.02;1.49;END;43274
4859;GPS;RMC;2024;12;12;GPS;GGA;11;1;32;7.4358;46.95183;19;0.7;564.8;49.5;RTCMEZ;2024;12;12;13;1;15;SENSORDATA;1.35;77.11;1.43;79.12;1.19;78.5;1.18;79.99;1.49;END;43275
4860;GPS;RMC;2024;12;12;GPS;GGA;11;1;34;7.43584;46.95181;19;0.7;564.8;49.5;RTCMEZ;2024;12;12;13;1;16;SENSORDATA;1.37;77.18;1.46;79.2;1.27;78.56;1.14;80.01;1.49;END;43276
4861;GPS;RMC;2024;12;12;GPS;GGA;11;1;35;7.43586;46.95181;19;0.7;564.9;49.5;RTCMEZ;2024;12;12;13;1;18;SENSORDATA;1.34;77.16;1.39;79.25;1.23;78.55;1.14;80.11;1.49;END;43278
4862;GPS;RMC;2024;12;12;GPS;GGA;11;1;36;7.43588;46.9518;19;0.7;564.9;49.5;RTCMEZ;2024;12;12;13;1;19;SENSORDATA;1.37;77.31;1.36;79.27;1.23;78.57;1.14;80.11;1.49;END;43279
4863;GPS;RMC;2024;12;12;GPS;GGA;11;1;37;7.4359;46.95179;19;0.7;565.1;49.5;RTCMEZ;2024;12;12;13;1;20;SENSORDATA;1.37;77.31;1.42;79.33;1.24;78.6;1.15;80.15;1.49;END;43280
4864;GPS;RMC;2024;12;12;GPS;GGA;11;1;38;7.43592;46.95179;19;0.7;565.3;49.5;RTCMEZ;2024;12;12;13;1;21;SENSORDATA;1.32;77.26;1.43;79.3;1.26;78.65;1.11;80.11;1.49;END;43281
4865;GPS;RMC;2024;12;12;GPS;GGA;11;1;40;7.43597;46.95178;19;0.7;565.7;49.5;RTCMEZ;2024;12;12;13;1;22;SENSORDATA;1.35;77.32;1.43;79.33;1.23;78.6;1.17;80.12;1.49;END;43282
4866;GPS;RMC;2024;12;12;GPS;GGA;11;1;41;7.43599;46.95178;18;0.7;565.8;49.5;RTCMEZ;2024;12;12;13;1;24;SENSORDATA;1.35;77.31;1.42;79.31;1.24;78.57;1.15;80.09;1.49;END;43284
4867;GPS;RMC;2024;12;12;GPS;GGA;11;1;42;7.43601;46.95177;18;0.7;566.1;49.5;RTCMEZ;2024;12;12;13;1;25;SENSORDATA;1.32;77.31;1.36;79.31;1.29;78.6;1.14;80.11;1.49;END;43285
4868;GPS;RMC;2024;12;12;GPS;GGA;11;1;43;7.43603;46.95177;18;0.7;566.4;49.5;RTCMEZ;2024;12;12;13;1;26;SENSORDATA;1.35;77.39;1.34;79.27;1.24;78.59;1.15;80.13;1.49;END;43286
4869;GPS;RMC;2024;12;12;GPS;GGA;11;1;44;7.43605;46.95177;18;0.7;566.6;49.5;RTCMEZ;2024;12;12;13;1;27;SENSORDATA;1.34;77.34;1.47;79.37;1.26;78.62;1.15;80.11;1.49;END;43287
4870;GPS;RMC;2024;12;12;GPS;GGA;11;1;46;7.43609;46.95176;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;13;1;29;SENSORDATA;1.37;77.32;1.37;79.33;1.23;78.62;1.12;80.11;1.49;END;43289
4871;GPS;RMC;2024;12;12;GPS;GGA;11;1;47;7.4361;46.95176;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;13;1;30;SENSORDATA;1.39;77.38;1.4;79.32;1.23;78.61;1.18;80.12;1.49;END;43290
4872;GPS;RMC;2024;12;12;GPS;GGA;11;1;48;7.43612;46.95176;18;0.7;566.9;49.5;RTCMEZ;2024;12;12;13;1;31;SENSORDATA;1.35;77.35;1.37;79.36;1.23;78.65;1.14;80.15;1.49;END;43291
4873;GPS;RMC;2024;12;12;GPS;GGA;11;1;49;7.43614;46.95176;18;0.7;566.9;49.5;RTCMEZ;2024;12;12;13;1;32;SENSORDATA;1.35;77.31;1.34;79.4;1.22;78.63;1.15;80.1;1.49;END;43292
4874;GPS;RMC;2024;12;12;GPS;GGA;11;1;50;7.43617;46.95176;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;13;1;33;SENSORDATA;1.34;77.4;1.42;79.35;1.29;78.75;1.15;80.17;1.49;END;43293
4875;GPS;RMC;2024;12;12;GPS;GGA;11;1;52;7.43619;46.95175;19;0.7;566.8;49.5;RTCMEZ;2024;12;12;13;1;35;SENSORDATA;1.35;77.35;1.42;79.43;1.23;78.7;1.14;80.13;1.49;END;43295
4876;GPS;RMC;2024;12;12;GPS;GGA;11;1;53;7.4362;46.95175;19;0.7;566.6;49.5;RTCMEZ;2024;12;12;13;1;36;SENSORDATA;1.32;77.32;1.37;79.36;1.24;78.75;1.15;80.14;1.49;END;43296
4877;GPS;RMC;2024;12;12;GPS;GGA;11;1;54;7.43622;46.95175;19;0.7;566.5;49.5;RTCMEZ;2024;12;12;13;1;37;SENSORDATA;1.34;77.36;1.39;79.39;1.26;78.73;1.17;80.16;1.49;END;43297
4878;GPS;RMC;2024;12;12;GPS;GGA;11;1;55;7.43624;46.95175;19;0.7;566.3;49.5;RTCMEZ;2024;12;12;13;1;38;SENSORDATA;1.32;77.28;1.4;79.44;1.22;78.7;1.17;80.07;1.49;END;43298
4879;GPS;RMC;2024;12;12;GPS;GGA;11;1;57;7.43627;46.95174;18;0.7;566.3;49.5;RTCMEZ;2024;12;12;13;1;39;SENSORDATA;1.32;77.32;1.37;79.41;1.24;78.71;1.15;80.04;1.49;END;43299
4880;GPS;RMC;2024;12;12;GPS;GGA;11;1;58;7.43628;46.95174;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;13;1;41;SENSORDATA;1.35;77.35;1.39;79.42;1.23;78.7;1.15;80.01;1.49;END;43301
4881;GPS;RMC;2024;12;12;GPS;GGA;11;1;59;7.4363;46.95174;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;13;1;42;SENSORDATA;1.35;77.35;1.44;79.41;1.2;78.69;1.12;80.04;1.49;END;43302
4882;GPS;RMC;2024;12;12;GPS;GGA;11;2;0;7.43632;46.95173;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;13;1;43;SENSORDATA;1.28;77.25;1.4;79.33;1.24;78.63;1.17;79.99;1.49;END;43303
4883;GPS;RMC;2024;12;12;GPS;GGA;11;2;1;7.43633;46.95173;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;13;1;44;SENSORDATA;1.35;77.29;1.36;79.34;1.23;78.65;1.14;80.07;1.49;END;43304
4884;GPS;RMC;2024;12;12;GPS;GGA;11;2;3;7.43636;46.95173;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;13;1;46;SENSORDATA;1.37;77.3;1.42;79.34;1.24;78.69;1.14;79.99;1.49;END;43306
4885;GPS;RMC;2024;12;12;GPS;GGA;11;2;4;7.43638;46.95173;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;13;1;47;SENSORDATA;1.32;77.24;1.33;79.31;1.27;78.68;1.17;80.01;1.49;END;43307
4886;GPS;RMC;2024;12;12;GPS;GGA;11;2;5;7.43639;46.95172;18;0.7;566.4;49.5;RTCMEZ;2024;12;12;13;1;48;SENSORDATA;1.34;77.26;1.39;79.33;1.24;78.6;1.15;80.02;1.49;END;43308
4887;GPS;RMC;2024;12;12;GPS;GGA;11;2;6;7.4364;46.95171;18;0.7;566.3;49.5;RTCMEZ;2024;12;12;13;1;49;SENSORDATA;1.28;77.24;1.37;79.34;1.26;78.65;1.15;80.07;1.49;END;43309
4888;GPS;RMC;2024;12;12;GPS;GGA;11;2;7;7.43641;46.95171;18;0.7;566.3;49.5;RTCMEZ;2024;12;12;13;1;50;SENSORDATA;1.39;77.21;1.42;79.3;1.23;78.6;1.17;80;1.49;END;43310
4889;GPS;RMC;2024;12;12;GPS;GGA;11;2;9;7.43645;46.95171;18;0.7;566.3;49.5;RTCMEZ;2024;12;12;13;1;52;SENSORDATA;1.34;77.23;1.39;79.34;1.23;78.62;1.14;80.01;1.49;END;43312
4890;GPS;RMC;2024;12;12;GPS;GGA;11;2;10;7.43646;46.95171;18;0.7;566.3;49.5;RTCMEZ;2024;12;12;13;1;53;SENSORDATA;1.34;77.31;1.37;79.36;1.27;78.63;1.14;80.01;1.49;END;43313
4891;GPS;RMC;2024;12;12;GPS;GGA;11;2;11;7.43647;46.9517;18;0.7;566.2;49.5;RTCMEZ;2024;12;12;13;1;54;SENSORDATA;1.41;77.3;1.42;79.41;1.24;78.71;1.17;80.14;1.49;END;43314
4892;GPS;RMC;2024;12;12;GPS;GGA;11;2;12;7.43649;46.9517;18;0.7;566;49.5;RTCMEZ;2024;12;12;13;1;55;SENSORDATA;1.34;77.29;1.4;79.37;1.22;78.71;1.15;80.13;1.49;END;43315
4893;GPS;RMC;2024;12;12;GPS;GGA;11;2;13;7.4365;46.9517;18;0.7;566;49.5;RTCMEZ;2024;12;12;13;1;56;SENSORDATA;1.32;77.27;1.39;79.39;1.23;78.7;1.15;80.15;1.49;END;43316
4894;GPS;RMC;2024;12;12;GPS;GGA;11;2;15;7.43653;46.9517;18;0.7;566.1;49.5;RTCMEZ;2024;12;12;13;1;58;SENSORDATA;1.34;77.28;1.42;79.44;1.26;78.73;1.15;80.17;1.49;END;43318
4895;GPS;RMC;2024;12;12;GPS;GGA;11;2;16;7.43654;46.9517;18;0.7;566.2;49.5;RTCMEZ;2024;12;12;13;1;59;SENSORDATA;1.32;77.31;1.42;79.37;1.29;78.76;1.14;80.24;1.49;END;43319
4896;GPS;RMC;2024;12;12;GPS;GGA;11;2;17;7.43655;46.9517;18;0.7;566.1;49.5;RTCMEZ;2024;12;12;13;2;0;SENSORDATA;1.38;77.34;1.4;79.43;1.26;78.8;1.19;80.25;1.49;END;43320
4897;GPS;RMC;2024;12;12;GPS;GGA;11;2;18;7.43657;46.9517;18;0.7;566.1;49.5;RTCMEZ;2024;12;12;13;2;1;SENSORDATA;1.35;77.33;1.4;79.44;1.29;78.77;1.18;80.26;1.49;END;43321
4898;GPS;RMC;2024;12;12;GPS;GGA;11;2;20;7.4366;46.9517;18;0.7;566.2;49.5;RTCMEZ;2024;12;12;13;2;3;SENSORDATA;1.38;77.37;1.39;79.46;1.26;78.83;1.18;80.28;1.49;END;43323
4899;GPS;RMC;2024;12;12;GPS;GGA;11;2;21;7.43662;46.95169;18;0.7;566.2;49.5;RTCMEZ;2024;12;12;13;2;4;SENSORDATA;1.35;77.39;1.44;79.5;1.27;78.81;1.19;80.38;1.49;END;43324
