Messung;GPS;RMC;Jahr;Monat;Tag;GPS;GGA;Stunde;Minute;Sekunde;Longitude;Latitud;X;XX;Height;XXX;RTCMEZ;Jahr_Gerät;Monat_Gerät;Tag_Gerät;Stunde_Gerät;Minute_Gerät;Sekunde_Gerät;SENSORDATA;Sensor1_T;Sensor1_LF;Sensor2_T;Sensor2_LF;Sensor3_T;Sensor3_LF;Sensor4_T;Sensor4_LF;END;;
4902;GPS;RMC;2024;12;12;GPS;GGA;11;2;24;7.43667;46.9517;18;0.7;566.5;49.5;RTCMEZ;2024;12;12;13;2;7;SENSORDATA;1.37;69.93;1.44;72.04;1.27;71.38;1.17;72.92;END;;
4903;GPS;RMC;2024;12;12;GPS;GGA;11;2;26;7.4367;46.9517;19;0.7;566.7;49.5;RTCMEZ;2024;12;12;13;2;9;SENSORDATA;1.35;69.98;1.42;72.02;1.26;71.41;1.22;73.01;END;;
4904;GPS;RMC;2024;12;12;GPS;GGA;11;2;27;7.43672;46.9517;19;0.7;566.9;49.5;RTCMEZ;2024;12;12;13;2;10;SENSORDATA;1.37;69.96;1.42;72.07;1.29;71.42;1.19;72.99;END;;
4905;GPS;RMC;2024;12;12;GPS;GGA;11;2;28;7.43673;46.9517;19;0.7;567.1;49.5;RTCMEZ;2024;12;12;13;2;11;SENSORDATA;1.39;70.09;1.42;72.15;1.29;71.46;1.18;73.02;END;;
4906;GPS;RMC;2024;12;12;GPS;GGA;11;2;29;7.43675;46.95169;19;0.7;567.3;49.5;RTCMEZ;2024;12;12;13;2;12;SENSORDATA;1.37;70.14;1.42;72.19;1.27;71.5;1.17;73;END;;
4907;GPS;RMC;2024;12;12;GPS;GGA;11;2;30;7.43676;46.95169;19;0.7;567.5;49.5;RTCMEZ;2024;12;12;13;2;13;SENSORDATA;1.35;70.23;1.4;72.28;1.27;71.53;1.19;73.02;END;;
4908;GPS;RMC;2024;12;12;GPS;GGA;11;2;32;7.4368;46.9517;18;0.7;568;49.5;RTCMEZ;2024;12;12;13;2;15;SENSORDATA;1.34;70.23;1.42;72.32;1.3;71.56;1.18;73.06;END;;
4909;GPS;RMC;2024;12;12;GPS;GGA;11;2;33;7.43681;46.9517;19;0.7;568.1;49.5;RTCMEZ;2024;12;12;13;2;16;SENSORDATA;1.34;70.27;1.39;72.35;1.26;71.58;1.17;73.02;END;;
4910;GPS;RMC;2024;12;12;GPS;GGA;11;2;34;7.43683;46.95169;19;0.7;568.1;49.5;RTCMEZ;2024;12;12;13;2;17;SENSORDATA;1.38;70.29;1.37;72.4;1.32;71.64;1.19;72.93;END;;
4911;GPS;RMC;2024;12;12;GPS;GGA;11;2;35;7.43684;46.95169;19;0.7;568;49.5;RTCMEZ;2024;12;12;13;2;18;SENSORDATA;1.39;70.34;1.4;72.39;1.29;71.53;1.19;72.98;END;;
4912;GPS;RMC;2024;12;12;GPS;GGA;11;2;36;7.43687;46.95169;19;0.7;567.9;49.5;RTCMEZ;2024;12;12;13;2;20;SENSORDATA;1.35;70.39;1.44;72.4;1.23;71.49;1.18;72.91;END;;
4913;GPS;RMC;2024;12;12;GPS;GGA;11;2;38;7.43689;46.95169;19;0.7;568.1;49.5;RTCMEZ;2024;12;12;13;2;21;SENSORDATA;1.31;70.38;1.4;72.4;1.22;71.54;1.24;72.93;END;;
4914;GPS;RMC;2024;12;12;GPS;GGA;11;2;39;7.43691;46.95169;18;0.7;568.1;49.5;RTCMEZ;2024;12;12;13;2;22;SENSORDATA;1.38;70.39;1.4;72.42;1.33;71.57;1.24;72.93;END;;
4915;GPS;RMC;2024;12;12;GPS;GGA;11;2;40;7.43693;46.95168;18;0.7;568;49.5;RTCMEZ;2024;12;12;13;2;23;SENSORDATA;1.34;70.32;1.39;72.48;1.29;71.51;1.21;72.92;END;;
4916;GPS;RMC;2024;12;12;GPS;GGA;11;2;41;7.43694;46.95168;18;0.7;568.1;49.5;RTCMEZ;2024;12;12;13;2;24;SENSORDATA;1.32;70.33;1.36;72.45;1.32;71.52;1.17;72.9;END;;
4917;GPS;RMC;2024;12;12;GPS;GGA;11;2;43;7.43698;46.95168;18;0.7;568.1;49.5;RTCMEZ;2024;12;12;13;2;26;SENSORDATA;1.34;70.35;1.4;72.48;1.3;71.54;1.22;72.99;END;;
4918;GPS;RMC;2024;12;12;GPS;GGA;11;2;44;7.43699;46.95168;18;0.7;568.2;49.5;RTCMEZ;2024;12;12;13;2;27;SENSORDATA;1.37;70.39;1.43;72.43;1.29;71.57;1.19;72.96;END;;
4919;GPS;RMC;2024;12;12;GPS;GGA;11;2;45;7.43701;46.95168;18;0.7;568.3;49.5;RTCMEZ;2024;12;12;13;2;28;SENSORDATA;1.39;70.49;1.44;72.56;1.32;71.62;1.18;72.8;END;;
4920;GPS;RMC;2024;12;12;GPS;GGA;11;2;46;7.43702;46.95167;18;0.7;568.4;49.5;RTCMEZ;2024;12;12;13;2;29;SENSORDATA;1.34;70.45;1.47;72.63;1.3;71.66;1.18;72.86;END;;
4921;GPS;RMC;2024;12;12;GPS;GGA;11;2;47;7.43704;46.95167;18;0.7;568.5;49.5;RTCMEZ;2024;12;12;13;2;30;SENSORDATA;1.37;70.53;1.42;72.73;1.33;71.74;1.22;72.9;END;;
4922;GPS;RMC;2024;12;12;GPS;GGA;11;2;49;7.43707;46.95167;18;0.7;568.7;49.5;RTCMEZ;2024;12;12;13;2;32;SENSORDATA;1.37;70.69;1.46;72.78;1.3;71.76;1.27;72.91;END;;
4923;GPS;RMC;2024;12;12;GPS;GGA;11;2;50;7.43708;46.95167;18;0.7;568.8;49.5;RTCMEZ;2024;12;12;13;2;33;SENSORDATA;1.37;70.69;1.43;72.86;1.32;71.84;1.21;72.92;END;;
4924;GPS;RMC;2024;12;12;GPS;GGA;11;2;51;7.4371;46.95167;18;0.7;568.9;49.5;RTCMEZ;2024;12;12;13;2;34;SENSORDATA;1.37;70.73;1.46;72.85;1.27;71.79;1.15;72.95;END;;
4925;GPS;RMC;2024;12;12;GPS;GGA;11;2;52;7.43711;46.95167;18;0.7;569;49.5;RTCMEZ;2024;12;12;13;2;35;SENSORDATA;1.39;70.82;1.43;72.95;1.29;71.85;1.22;72.92;END;;x
4926;GPS;RMC;2024;12;12;GPS;GGA;11;2;53;7.43711;46.95167;18;0.7;569;49.5;RTCMEZ;2024;12;12;13;2;37;SENSORDATA;1.37;70.78;1.39;72.88;1.32;71.85;1.15;72.88;END;;
4927;GPS;RMC;2024;12;12;GPS;GGA;11;2;55;7.43711;46.95167;18;0.7;569;49.5;RTCMEZ;2024;12;12;13;2;38;SENSORDATA;1.38;70.73;1.43;72.93;1.32;71.73;1.18;72.93;END;;
4928;GPS;RMC;2024;12;12;GPS;GGA;11;2;56;7.43711;46.95167;19;0.7;569;49.5;RTCMEZ;2024;12;12;13;2;39;SENSORDATA;1.44;70.84;1.44;72.94;1.3;71.76;1.24;72.86;END;;
4929;GPS;RMC;2024;12;12;GPS;GGA;11;2;57;7.43711;46.95167;19;0.7;569;49.5;RTCMEZ;2024;12;12;13;2;40;SENSORDATA;1.39;70.75;1.39;72.88;1.3;71.69;1.19;72.78;END;;
4930;GPS;RMC;2024;12;12;GPS;GGA;11;2;58;7.43711;46.95166;19;0.7;569;49.5;RTCMEZ;2024;12;12;13;2;41;SENSORDATA;1.37;70.79;1.39;72.89;1.33;71.6;1.18;72.68;END;;
4931;GPS;RMC;2024;12;12;GPS;GGA;11;2;59;7.43711;46.95166;19;0.7;569;49.5;RTCMEZ;2024;12;12;13;2;43;SENSORDATA;1.42;70.75;1.46;72.9;1.3;71.57;1.19;72.64;END;;
4932;GPS;RMC;2024;12;12;GPS;GGA;11;3;1;7.43711;46.95166;19;0.7;569;49.5;RTCMEZ;2024;12;12;13;2;44;SENSORDATA;1.37;70.75;1.43;72.86;1.26;71.44;1.19;72.52;END;;
4933;GPS;RMC;2024;12;12;GPS;GGA;11;3;2;7.43711;46.95166;19;0.7;569;49.5;RTCMEZ;2024;12;12;13;2;45;SENSORDATA;1.42;70.67;1.43;72.79;1.3;71.45;1.19;72.48;END;;
4934;GPS;RMC;2024;12;12;GPS;GGA;11;3;3;7.43711;46.95166;19;0.7;569;49.5;RTCMEZ;2024;12;12;13;2;46;SENSORDATA;1.41;70.58;1.4;72.83;1.32;71.4;1.18;72.49;END;;
4935;GPS;RMC;2024;12;12;GPS;GGA;11;3;4;7.43711;46.95166;18;0.7;568.9;49.5;RTCMEZ;2024;12;12;13;2;47;SENSORDATA;1.41;70.51;1.46;72.73;1.3;71.32;1.21;72.42;END;;
4936;GPS;RMC;2024;12;12;GPS;GGA;11;3;6;7.43711;46.95166;18;0.7;568.9;49.5;RTCMEZ;2024;12;12;13;2;49;SENSORDATA;1.39;70.54;1.44;72.75;1.3;71.27;1.21;72.43;END;;
4937;GPS;RMC;2024;12;12;GPS;GGA;11;3;7;7.43711;46.95166;18;0.7;568.9;49.5;RTCMEZ;2024;12;12;13;2;50;SENSORDATA;1.39;70.49;1.46;72.7;1.33;71.26;1.18;72.45;END;;
4938;GPS;RMC;2024;12;12;GPS;GGA;11;3;8;7.43711;46.95166;18;0.7;568.9;49.5;RTCMEZ;2024;12;12;13;2;51;SENSORDATA;1.39;70.52;1.43;72.7;1.3;71.25;1.28;72.36;END;;
4939;GPS;RMC;2024;12;12;GPS;GGA;11;3;9;7.43711;46.95166;19;0.7;568.8;49.5;RTCMEZ;2024;12;12;13;2;52;SENSORDATA;1.39;70.44;1.44;72.67;1.3;71.19;1.25;72.43;END;;
4940;GPS;RMC;2024;12;12;GPS;GGA;11;3;10;7.43711;46.95166;19;0.7;568.8;49.5;RTCMEZ;2024;12;12;13;2;54;SENSORDATA;1.39;70.39;1.44;72.64;1.29;71.16;1.21;72.39;END;;
4941;GPS;RMC;2024;12;12;GPS;GGA;11;3;12;7.43711;46.95166;19;0.7;568.8;49.5;RTCMEZ;2024;12;12;13;2;55;SENSORDATA;1.41;70.39;1.44;72.66;1.27;71.17;1.19;72.37;END;;
4942;GPS;RMC;2024;12;12;GPS;GGA;11;3;13;7.43711;46.95166;19;0.7;568.7;49.5;RTCMEZ;2024;12;12;13;2;56;SENSORDATA;1.39;70.38;1.44;72.65;1.34;71.17;1.19;72.39;END;;
4943;GPS;RMC;2024;12;12;GPS;GGA;11;3;14;7.43711;46.95166;19;0.7;568.7;49.5;RTCMEZ;2024;12;12;13;2;57;SENSORDATA;1.35;70.29;1.43;72.66;1.3;71.09;1.19;72.36;END;;
4944;GPS;RMC;2024;12;12;GPS;GGA;11;3;16;7.43711;46.95167;19;0.7;568.7;49.5;RTCMEZ;2024;12;12;13;2;58;SENSORDATA;1.38;70.31;1.46;72.53;1.29;71.06;1.19;72.37;END;;
4945;GPS;RMC;2024;12;12;GPS;GGA;11;3;17;7.43711;46.95167;19;0.7;568.7;49.5;RTCMEZ;2024;12;12;13;3;0;SENSORDATA;1.41;70.27;1.42;72.56;1.33;71.09;1.24;72.3;END;;
4946;GPS;RMC;2024;12;12;GPS;GGA;11;3;19;7.43711;46.95167;19;0.7;568.6;49.5;RTCMEZ;2024;12;12;13;3;1;SENSORDATA;1.41;70.26;1.44;72.47;1.32;71.09;1.24;72.3;END;;
4947;GPS;RMC;2024;12;12;GPS;GGA;11;3;20;7.43711;46.95167;18;0.7;568.7;49.5;RTCMEZ;2024;12;12;13;3;2;SENSORDATA;1.39;70.23;1.42;72.42;1.27;70.98;1.21;72.2;END;;
4948;GPS;RMC;2024;12;12;GPS;GGA;11;3;21;7.43711;46.95167;18;0.7;568.7;49.5;RTCMEZ;2024;12;12;13;3;3;SENSORDATA;1.39;70.19;1.43;72.4;1.3;71.02;1.21;72.25;END;;
4949;GPS;RMC;2024;12;12;GPS;GGA;11;3;22;7.43711;46.95167;18;0.7;568.7;49.5;RTCMEZ;2024;12;12;13;3;4;SENSORDATA;1.39;70.14;1.47;72.32;1.26;70.96;1.17;72.14;END;;
4950;GPS;RMC;2024;12;12;GPS;GGA;11;3;23;7.43711;46.95167;18;0.7;568.7;49.5;RTCMEZ;2024;12;12;13;3;6;SENSORDATA;1.37;70.13;1.46;72.26;1.26;70.9;1.17;72.14;END;;
4951;GPS;RMC;2024;12;12;GPS;GGA;11;3;25;7.43711;46.95167;18;0.7;568.8;49.5;RTCMEZ;2024;12;12;13;3;7;SENSORDATA;1.39;70.1;1.47;72.25;1.27;70.88;1.22;72.2;END;;
4952;GPS;RMC;2024;12;12;GPS;GGA;11;3;26;7.43711;46.95167;18;0.7;568.9;49.5;RTCMEZ;2024;12;12;13;3;8;SENSORDATA;1.39;70.01;1.47;72.26;1.24;70.85;1.22;72.09;END;;
4953;GPS;RMC;2024;12;12;GPS;GGA;11;3;27;7.43711;46.95167;18;0.7;568.9;49.5;RTCMEZ;2024;12;12;13;3;9;SENSORDATA;1.41;70.05;1.46;72.12;1.26;70.8;1.21;72.13;END;;
4954;GPS;RMC;2024;12;12;GPS;GGA;11;3;28;7.43711;46.95167;19;0.7;569;49.5;RTCMEZ;2024;12;12;13;3;11;SENSORDATA;1.39;69.98;1.44;72.16;1.36;70.82;1.24;72.12;END;;
4955;GPS;RMC;2024;12;12;GPS;GGA;11;3;30;7.43712;46.95167;19;0.7;569;49.5;RTCMEZ;2024;12;12;13;3;12;SENSORDATA;1.38;69.9;1.44;72.1;1.24;70.78;1.22;72.1;END;;
4956;GPS;RMC;2024;12;12;GPS;GGA;11;3;31;7.43712;46.95167;19;0.7;569.1;49.5;RTCMEZ;2024;12;12;13;3;13;SENSORDATA;1.42;69.9;1.43;72.04;1.29;70.77;1.22;72.06;END;;
4957;GPS;RMC;2024;12;12;GPS;GGA;11;3;32;7.43712;46.95167;19;0.7;569.1;49.5;RTCMEZ;2024;12;12;13;3;14;SENSORDATA;1.34;69.78;1.43;72.01;1.26;70.8;1.17;72.05;END;;
4958;GPS;RMC;2024;12;12;GPS;GGA;11;3;33;7.43712;46.95167;19;0.7;569.2;49.5;RTCMEZ;2024;12;12;13;3;15;SENSORDATA;1.34;69.82;1.44;72.02;1.29;70.73;1.25;72.07;END;;
4959;GPS;RMC;2024;12;12;GPS;GGA;11;3;34;7.43713;46.95167;19;0.7;569.1;49.5;RTCMEZ;2024;12;12;13;3;17;SENSORDATA;1.34;69.84;1.47;72;1.24;70.71;1.27;72.12;END;;x
4960;GPS;RMC;2024;12;12;GPS;GGA;11;3;36;7.43716;46.95166;19;0.7;569.3;49.5;RTCMEZ;2024;12;12;13;3;18;SENSORDATA;1.34;69.78;1.4;71.96;1.29;70.78;1.24;72.06;END;;
4961;GPS;RMC;2024;12;12;GPS;GGA;11;3;37;7.43717;46.95165;19;0.7;569.4;49.5;RTCMEZ;2024;12;12;13;3;19;SENSORDATA;1.32;69.85;1.42;71.97;1.3;70.79;1.22;72.1;END;;
4962;GPS;RMC;2024;12;12;GPS;GGA;11;3;38;7.43719;46.95165;19;0.7;569.4;49.5;RTCMEZ;2024;12;12;13;3;20;SENSORDATA;1.35;69.83;1.46;71.96;1.24;70.79;1.19;72.03;END;;
4963;GPS;RMC;2024;12;12;GPS;GGA;11;3;39;7.43721;46.95165;19;0.7;569.3;49.5;RTCMEZ;2024;12;12;13;3;21;SENSORDATA;1.38;69.79;1.4;71.98;1.29;70.85;1.19;72.16;END;;
4964;GPS;RMC;2024;12;12;GPS;GGA;11;3;40;7.43723;46.95165;19;0.7;569.2;49.5;RTCMEZ;2024;12;12;13;3;23;SENSORDATA;1.38;69.92;1.5;72.02;1.27;70.79;1.18;72.11;END;;
4965;GPS;RMC;2024;12;12;GPS;GGA;11;3;42;7.43727;46.95165;19;0.7;569.3;49.5;RTCMEZ;2024;12;12;13;3;24;SENSORDATA;1.37;69.89;1.49;72.06;1.26;70.81;1.22;72.18;END;;
4966;GPS;RMC;2024;12;12;GPS;GGA;11;3;43;7.43728;46.95165;19;0.7;569.5;49.5;RTCMEZ;2024;12;12;13;3;25;SENSORDATA;1.35;69.9;1.4;72.01;1.22;70.84;1.15;72.17;END;;
4967;GPS;RMC;2024;12;12;GPS;GGA;11;3;44;7.4373;46.95165;19;0.7;569.7;49.5;RTCMEZ;2024;12;12;13;3;26;SENSORDATA;1.34;69.96;1.42;72.07;1.22;70.87;1.22;72.22;END;;
4968;GPS;RMC;2024;12;12;GPS;GGA;11;3;45;7.43731;46.95166;19;0.7;569.7;49.5;RTCMEZ;2024;12;12;13;3;28;SENSORDATA;1.37;70.03;1.4;72.04;1.24;70.93;1.17;72.18;END;;
4969;GPS;RMC;2024;12;12;GPS;GGA;11;3;46;7.43733;46.95166;19;0.7;569.7;49.5;RTCMEZ;2024;12;12;13;3;29;SENSORDATA;1.34;70.03;1.4;72.08;1.23;70.94;1.22;72.26;END;;
4970;GPS;RMC;2024;12;12;GPS;GGA;11;3;48;7.43735;46.95167;19;0.7;569.8;49.5;RTCMEZ;2024;12;12;13;3;30;SENSORDATA;1.35;70.04;1.42;72.09;1.26;70.92;1.17;72.28;END;;
4971;GPS;RMC;2024;12;12;GPS;GGA;11;3;49;7.43735;46.95168;19;0.7;569.9;49.5;RTCMEZ;2024;12;12;13;3;31;SENSORDATA;1.34;70.02;1.42;72.05;1.24;70.92;1.22;72.3;END;;
4972;GPS;RMC;2024;12;12;GPS;GGA;11;3;50;7.43736;46.95169;19;0.7;569.9;49.5;RTCMEZ;2024;12;12;13;3;32;SENSORDATA;1.37;70.06;1.42;72.07;1.24;70.96;1.17;72.3;END;;
4973;GPS;RMC;2024;12;12;GPS;GGA;11;3;51;7.43735;46.9517;19;0.7;569.8;49.5;RTCMEZ;2024;12;12;13;3;34;SENSORDATA;1.35;69.95;1.4;72.02;1.23;70.95;1.21;72.33;END;;
4974;GPS;RMC;2024;12;12;GPS;GGA;11;3;53;7.43734;46.95172;19;0.7;569.8;49.5;RTCMEZ;2024;12;12;13;3;35;SENSORDATA;1.35;69.94;1.39;71.94;1.3;70.92;1.17;72.21;END;;
4975;GPS;RMC;2024;12;12;GPS;GGA;11;3;54;7.43734;46.95172;19;0.7;569.8;49.5;RTCMEZ;2024;12;12;13;3;36;SENSORDATA;1.37;69.91;1.37;71.88;1.23;70.93;1.14;72.28;END;;
4976;GPS;RMC;2024;12;12;GPS;GGA;11;3;55;7.43734;46.95172;19;0.7;569.8;49.5;RTCMEZ;2024;12;12;13;3;37;SENSORDATA;1.35;70.01;1.44;71.97;1.27;70.99;1.18;72.3;END;;
4977;GPS;RMC;2024;12;12;GPS;GGA;11;3;56;7.43734;46.95172;19;0.7;569.8;49.5;RTCMEZ;2024;12;12;13;3;38;SENSORDATA;1.37;69.98;1.44;71.93;1.24;70.96;1.18;72.32;END;;
4978;GPS;RMC;2024;12;12;GPS;GGA;11;3;57;7.43733;46.95173;19;0.7;569.2;49.5;RTCMEZ;2024;12;12;13;3;40;SENSORDATA;1.34;69.95;1.43;72.02;1.27;70.93;1.19;72.34;END;;
4979;GPS;RMC;2024;12;12;GPS;GGA;11;3;59;7.4373;46.95175;19;0.7;568;49.5;RTCMEZ;2024;12;12;13;3;41;SENSORDATA;1.35;70.03;1.43;71.99;1.24;70.97;1.19;72.46;END;;
4980;GPS;RMC;2024;12;12;GPS;GGA;11;4;0;7.43729;46.95175;19;0.7;567.3;49.5;RTCMEZ;2024;12;12;13;3;42;SENSORDATA;1.37;69.99;1.4;72;1.29;70.95;1.21;72.46;END;;
4981;GPS;RMC;2024;12;12;GPS;GGA;11;4;1;7.43727;46.95176;19;0.7;567.1;49.5;RTCMEZ;2024;12;12;13;3;43;SENSORDATA;1.35;69.99;1.42;72;1.24;71.06;1.18;72.46;END;;
4982;GPS;RMC;2024;12;12;GPS;GGA;11;4;2;7.43726;46.95177;19;0.7;566.7;49.5;RTCMEZ;2024;12;12;13;3;45;SENSORDATA;1.32;70.02;1.43;72.03;1.26;71.07;1.19;72.55;END;;
4983;GPS;RMC;2024;12;12;GPS;GGA;11;4;3;7.43724;46.95177;19;0.7;566.2;49.5;RTCMEZ;2024;12;12;13;3;46;SENSORDATA;1.39;70.01;1.4;72.02;1.27;71.11;1.21;72.61;END;;
4984;GPS;RMC;2024;12;12;GPS;GGA;11;4;5;7.43721;46.95179;19;0.7;565.2;49.5;RTCMEZ;2024;12;12;13;3;47;SENSORDATA;1.37;70.07;1.4;72.03;1.29;71.16;1.25;72.65;END;;
4985;GPS;RMC;2024;12;12;GPS;GGA;11;4;6;7.4372;46.95179;19;0.7;565;49.5;RTCMEZ;2024;12;12;13;3;48;SENSORDATA;1.34;70.08;1.43;72.07;1.27;71.22;1.25;72.69;END;;
4986;GPS;RMC;2024;12;12;GPS;GGA;11;4;7;7.43719;46.9518;19;0.7;564.9;49.5;RTCMEZ;2024;12;12;13;3;49;SENSORDATA;1.37;70.02;1.42;71.99;1.24;71.26;1.24;72.73;END;;
4987;GPS;RMC;2024;12;12;GPS;GGA;11;4;8;7.43717;46.95181;19;0.7;564.7;49.5;RTCMEZ;2024;12;12;13;3;51;SENSORDATA;1.38;69.97;1.36;72.1;1.3;71.18;1.18;72.78;END;;
4988;GPS;RMC;2024;12;12;GPS;GGA;11;4;9;7.43715;46.95182;19;0.7;564.7;49.5;RTCMEZ;2024;12;12;13;3;52;SENSORDATA;1.34;70.07;1.43;72.06;1.3;71.21;1.24;72.72;END;;
4989;GPS;RMC;2024;12;12;GPS;GGA;11;4;11;7.43713;46.95183;19;0.7;564.8;49.5;RTCMEZ;2024;12;12;13;3;53;SENSORDATA;1.37;70.02;1.4;72.05;1.22;71.26;1.22;72.8;END;;
4990;GPS;RMC;2024;12;12;GPS;GGA;11;4;12;7.43712;46.95184;19;0.7;564.5;49.5;RTCMEZ;2024;12;12;13;3;54;SENSORDATA;1.35;70.03;1.44;72.06;1.32;71.26;1.18;72.74;END;;
4991;GPS;RMC;2024;12;12;GPS;GGA;11;4;13;7.4371;46.95185;19;0.7;564.5;49.5;RTCMEZ;2024;12;12;13;3;55;SENSORDATA;1.34;70.04;1.39;72.03;1.3;71.29;1.24;72.74;END;;
4992;GPS;RMC;2024;12;12;GPS;GGA;11;4;14;7.43709;46.95186;19;0.7;564.1;49.5;RTCMEZ;2024;12;12;13;3;57;SENSORDATA;1.35;70.1;1.39;71.98;1.24;71.26;1.18;72.74;END;;
4993;GPS;RMC;2024;12;12;GPS;GGA;11;4;16;7.43706;46.95188;19;0.7;564;49.5;RTCMEZ;2024;12;12;13;3;58;SENSORDATA;1.32;69.94;1.42;71.96;1.26;71.22;1.19;72.79;END;;
4994;GPS;RMC;2024;12;12;GPS;GGA;11;4;17;7.43704;46.95188;19;0.7;563.7;49.5;RTCMEZ;2024;12;12;13;3;59;SENSORDATA;1.38;70;1.4;72.02;1.3;71.28;1.18;72.75;END;;
4995;GPS;RMC;2024;12;12;GPS;GGA;11;4;18;7.43703;46.95189;19;0.7;563.7;49.5;RTCMEZ;2024;12;12;13;4;0;SENSORDATA;1.38;69.92;1.39;72.01;1.27;71.25;1.21;72.89;END;;
4996;GPS;RMC;2024;12;12;GPS;GGA;11;4;19;7.43701;46.9519;19;0.7;563.6;49.5;RTCMEZ;2024;12;12;13;4;2;SENSORDATA;1.34;69.98;1.39;72.03;1.27;71.29;1.18;72.87;END;;
4997;GPS;RMC;2024;12;12;GPS;GGA;11;4;20;7.437;46.95191;19;0.7;563.5;49.5;RTCMEZ;2024;12;12;13;4;3;SENSORDATA;1.32;69.96;1.42;72.03;1.34;71.33;1.22;73.03;END;;
4998;GPS;RMC;2024;12;12;GPS;GGA;11;4;22;7.437;46.95191;19;0.7;563.7;49.5;RTCMEZ;2024;12;12;13;4;4;SENSORDATA;1.35;69.95;1.39;72.05;1.27;71.4;1.21;73.03;END;;
4999;GPS;RMC;2024;12;12;GPS;GGA;11;4;23;7.437;46.95191;19;0.7;563.8;49.5;RTCMEZ;2024;12;12;13;4;5;SENSORDATA;1.35;70.01;1.42;72.04;1.26;71.44;1.22;73.15;END;;
5000;GPS;RMC;2024;12;12;GPS;GGA;11;4;24;7.43698;46.95192;19;0.7;563.9;49.5;RTCMEZ;2024;12;12;13;4;6;SENSORDATA;1.37;70.04;1.42;72.07;1.27;71.47;1.25;73.15;END;;
5001;GPS;RMC;2024;12;12;GPS;GGA;11;4;25;7.43697;46.95193;19;0.7;563.7;49.5;RTCMEZ;2024;12;12;13;4;8;SENSORDATA;1.34;70.02;1.4;72.09;1.32;71.49;1.22;73.14;END;;
5002;GPS;RMC;2024;12;12;GPS;GGA;11;4;26;7.43695;46.95194;19;0.7;563.2;49.5;RTCMEZ;2024;12;12;13;4;9;SENSORDATA;1.34;70.09;1.34;72.11;1.3;71.55;1.24;73.12;END;;
5003;GPS;RMC;2024;12;12;GPS;GGA;11;4;28;7.43692;46.95195;19;0.7;562.4;49.5;RTCMEZ;2024;12;12;13;4;10;SENSORDATA;1.35;70.13;1.44;72.18;1.29;71.56;1.24;73.12;END;;
5004;GPS;RMC;2024;12;12;GPS;GGA;11;4;29;7.4369;46.95196;19;0.7;562.3;49.5;RTCMEZ;2024;12;12;13;4;11;SENSORDATA;1.32;70.18;1.39;72.24;1.33;71.57;1.24;73.12;END;;
5005;GPS;RMC;2024;12;12;GPS;GGA;11;4;30;7.43689;46.95198;19;0.7;562.3;49.5;RTCMEZ;2024;12;12;13;4;12;SENSORDATA;1.34;70.28;1.43;72.31;1.27;71.66;1.19;73.16;END;;
5006;GPS;RMC;2024;12;12;GPS;GGA;11;4;31;7.43687;46.95198;19;0.7;562.1;49.5;RTCMEZ;2024;12;12;13;4;14;SENSORDATA;1.35;70.34;1.37;72.29;1.32;71.72;1.24;73.16;END;;
5007;GPS;RMC;2024;12;12;GPS;GGA;11;4;32;7.43685;46.95199;19;0.7;561.5;49.5;RTCMEZ;2024;12;12;13;4;15;SENSORDATA;1.26;70.32;1.34;72.28;1.32;71.73;1.22;73.18;END;;
5008;GPS;RMC;2024;12;12;GPS;GGA;11;4;34;7.43682;46.952;19;0.7;560.8;49.5;RTCMEZ;2024;12;12;13;4;16;SENSORDATA;1.35;70.3;1.4;72.3;1.3;71.69;1.24;73.08;END;;
5009;GPS;RMC;2024;12;12;GPS;GGA;11;4;35;7.43681;46.952;19;0.7;560.4;49.5;RTCMEZ;2024;12;12;13;4;17;SENSORDATA;1.35;70.27;1.4;72.31;1.29;71.68;1.24;73.1;END;;
5010;GPS;RMC;2024;12;12;GPS;GGA;11;4;36;7.43679;46.95201;19;0.7;559.9;49.5;RTCMEZ;2024;12;12;13;4;19;SENSORDATA;1.34;70.21;1.39;72.29;1.26;71.7;1.18;73.08;END;;
5011;GPS;RMC;2024;12;12;GPS;GGA;11;4;37;7.43678;46.95202;19;0.7;559.5;49.5;RTCMEZ;2024;12;12;13;4;20;SENSORDATA;1.31;70.22;1.36;72.2;1.27;71.63;1.21;73.06;END;;
5012;GPS;RMC;2024;12;12;GPS;GGA;11;4;39;7.43675;46.95204;19;0.7;559.1;49.5;RTCMEZ;2024;12;12;13;4;21;SENSORDATA;1.35;70.21;1.36;72.19;1.27;71.53;1.19;72.99;END;;
5013;GPS;RMC;2024;12;12;GPS;GGA;11;4;40;7.43674;46.95205;19;0.7;559;49.5;RTCMEZ;2024;12;12;13;4;22;SENSORDATA;1.37;70.21;1.39;72.22;1.29;71.55;1.19;72.92;END;;
5014;GPS;RMC;2024;12;12;GPS;GGA;11;4;41;7.43672;46.95206;19;0.7;558.9;49.5;RTCMEZ;2024;12;12;13;4;23;SENSORDATA;1.31;70.17;1.37;72.21;1.26;71.47;1.19;72.87;END;;
5015;GPS;RMC;2024;12;12;GPS;GGA;11;4;42;7.4367;46.95207;19;0.7;558.8;49.5;RTCMEZ;2024;12;12;13;4;25;SENSORDATA;1.32;70.06;1.39;72.14;1.27;71.42;1.19;72.85;END;;
