dateObserved;temperature;relativeHumidity
2024-09-24T01:06Z;10.556191;98.40414
2024-09-24T01:16Z;10.617609;98.74746
2024-09-24T01:26Z;10.697719;98.56054
2024-09-24T01:46Z;10.906004;98.32021
2024-09-24T01:56Z;11.074235;98.09323
2024-09-24T02:06Z;11.0982685;97.6202
2024-09-24T02:16Z;11.237125;96.64362
2024-09-24T02:56Z;11.258488;98.20958
2024-09-24T03:06Z;11.381323;98.00549
2024-09-24T03:16Z;11.178378;97.9292
2024-09-24T03:26Z;11.263828;98.47471
2024-09-24T04:26Z;11.367971;98.37171
2024-09-24T04:56Z;11.130312;97.58015
2024-09-24T05:06Z;11.082246;98.03792
2024-09-24T05:26Z;11.124971;98.38506
2024-09-24T05:36Z;11.0982685;97.816666
2024-09-24T05:56Z;11.237125;98.11612
2024-09-24T06:06Z;11.175708;96.65125
2024-09-24T06:16Z;11.247807;97.90059
2024-09-24T06:26Z;11.162356;96.592125
2024-09-24T06:36Z;11.365301;98.04173
2024-09-24T06:46Z;11.392004;97.66979
2024-09-24T06:56Z;11.383993;96.98695
2024-09-24T07:16Z;11.59495;97.94255
2024-09-24T07:26Z;11.544213;97.645
2024-09-24T07:36Z;11.749828;98.07797
2024-09-24T08:16Z;12.25185;97.459984
2024-09-24T08:46Z;12.1664;96.10574
2024-09-24T08:56Z;12.241169;94.73815
2024-09-24T09:06Z;12.537576;96.304115
2024-09-24T09:16Z;13.138399;96.121
2024-09-24T09:36Z;13.891432;90.45037
2024-09-24T10:36Z;16.577784;77.093
2024-09-24T10:46Z;15.816739;75.91043
2024-09-24T10:56Z;16.171892;75.29435
2024-09-24T11:17Z;16.540398;70.72617
2024-09-24T11:26Z;16.721981;68.0692
2024-09-24T11:46Z;17.416265;66.501335
2024-09-24T12:26Z;17.509727;62.10292
2024-09-24T12:36Z;17.555122;60.15549
2024-09-24T12:46Z;17.477684;60.430153
2024-09-24T13:16Z;17.496376;60.441597
2024-09-24T14:06Z;18.417639;56.405586
2024-09-24T14:16Z;18.463036;55.404213
2024-09-24T14:26Z;18.33753;55.503395
2024-09-24T14:46Z;17.77409;57.942932
2024-09-24T14:56Z;17.982376;59.087357
2024-09-24T15:06Z;17.944992;57.029297
2024-09-24T15:26Z;17.245365;61.046234
2024-09-24T16:36Z;16.123827;66.76837
2024-09-24T16:56Z;16.003662;67.58282
2024-09-24T17:17Z;15.782025;66.64629
2024-09-24T17:47Z;14.988937;69.62562
2024-09-24T17:57Z;14.761959;70.422905
2024-09-24T18:07Z;14.521629;71.99077
2024-09-24T18:27Z;14.254597;72.99214
2024-09-24T18:37Z;14.20386;73.463264
2024-09-24T19:17Z;13.074311;79.24834
2024-09-24T19:37Z;12.396048;83.61051
2024-09-24T19:57Z;12.027542;84.41924
2024-09-24T20:07Z;11.942092;85.32525
2024-09-24T20:37Z;12.118334;85.435875
2024-09-24T21:27Z;11.819257;86.6318
2024-09-24T21:47Z;11.739147;85.90509
2024-09-24T22:17Z;11.59495;87.75334
2024-09-24T22:27Z;11.699092;87.10292
2024-09-24T22:47Z;11.773861;86.48684
2024-09-24T23:07Z;11.936751;86.181656
2024-09-24T23:27Z;11.44007;89.05798
2024-09-24T23:57Z;11.568246;88.081406
2024-09-25T00:07Z;11.426719;89.39941
2024-09-25T00:17Z;11.429389;89.15907
2024-09-25T00:27Z;11.490807;88.655525
