dateObserved;temperature;relativeHumidity
2024-09-23T23:04Z;10.4654;98.27825
2024-09-23T23:24Z;10.318532;98.362175
2024-09-23T23:34Z;10.29717;98.3946
2024-09-23T23:54Z;10.152971;98.42321
2024-09-24T00:24Z;10.508125;98.505226
2024-09-24T00:44Z;10.37995;98.38506
2024-09-24T01:34Z;10.596247;98.68261
2024-09-24T01:44Z;10.638971;98.68261
2024-09-24T02:04Z;10.764477;98.71122
2024-09-24T02:14Z;10.7804985;98.73792
2024-09-24T02:34Z;10.919356;98.7818
2024-09-24T03:04Z;11.119631;98.74937
2024-09-24T03:14Z;11.167697;98.74555
2024-09-24T03:24Z;11.173038;98.76463
2024-09-24T04:04Z;10.903334;98.65972
2024-09-24T04:34Z;10.793851;98.657814
2024-09-24T04:44Z;10.804532;98.68261
2024-09-24T04:54Z;10.78317;98.59487
2024-09-24T05:04Z;10.825894;98.64065
2024-09-24T05:24Z;10.775158;98.657814
2024-09-24T06:14Z;10.906004;98.59106
2024-09-24T06:24Z;11.002136;98.58915
2024-09-24T06:34Z;11.130312;98.63874
2024-09-24T06:44Z;11.140993;98.54719
2024-09-24T06:54Z;11.255817;98.570076
2024-09-24T07:24Z;11.400015;98.398415
2024-09-24T07:34Z;11.586938;98.34692
2024-09-24T07:44Z;11.771191;98.45182
2024-09-24T07:54Z;11.728466;98.11612
2024-09-24T08:14Z;11.974136;97.645
2024-09-24T08:44Z;12.147707;96.20302
2024-09-24T08:54Z;12.238499;96.33082
2024-09-24T09:04Z;12.452125;95.84825
2024-09-24T09:14Z;12.729839;95.215
2024-09-24T09:34Z;14.265278;87.39666
2024-09-24T09:54Z;15.82475;83.28817
2024-09-24T10:04Z;16.14519;80.07233
2024-09-24T10:54Z;16.762035;70.29893
2024-09-24T11:24Z;17.44831;70.82155
2024-09-24T11:44Z;16.860838;70.916916
2024-09-24T12:14Z;16.970322;69.2842
2024-09-24T12:24Z;17.13054;69.297554
2024-09-24T13:14Z;17.143892;64.55581
2024-09-24T13:24Z;17.309452;61.45632
2024-09-24T13:44Z;17.648584;62.696117
2024-09-24T14:14Z;17.915617;59.590904
2024-09-24T14:34Z;18.91699;59.44404
2024-09-24T14:54Z;19.103914;56.945374
2024-09-24T15:04Z;18.67666;58.25002
2024-09-24T15:14Z;18.246738;57.815136
2024-09-24T15:34Z;18.001068;60.273746
2024-09-24T15:54Z;17.103838;65.09369
2024-09-24T16:14Z;16.604486;65.149
2024-09-24T16:44Z;15.8300905;68.78447
2024-09-24T16:54Z;15.725948;69.541695
2024-09-24T17:44Z;14.580377;72.25971
2024-09-24T18:24Z;13.784619;75.090256
2024-09-24T18:44Z;13.5523;77.12352
2024-09-24T19:04Z;13.54696;76.795456
2024-09-24T20:04Z;12.428092;82.04074
2024-09-24T20:34Z;12.414741;82.532845
2024-09-24T21:24Z;11.541543;87.09529
2024-09-24T22:14Z;11.154345;89.66453
2024-09-24T22:34Z;11.266499;89.55962
2024-09-24T23:04Z;11.258488;89.01221
2024-09-24T23:14Z;11.285192;88.60975
2024-09-24T23:34Z;11.52285;88.12337
2024-09-25T00:24Z;11.269169;88.748985
2024-09-25T00:44Z;10.884642;90.63348
2024-09-25T00:54Z;10.799191;91.364006
2024-09-25T01:04Z;10.857939;91.77028
2024-09-25T01:34Z;10.86595;91.83322
2024-09-25T01:54Z;10.764477;92.68391
2024-09-25T02:04Z;10.831235;92.7831
2024-09-25T02:34Z;10.889982;92.66674
2024-09-25T04:04Z;10.275806;93.99046
2024-09-25T04:14Z;10.083543;94.35096
2024-09-25T04:26Z;9.89662;94.700005
2024-09-25T05:04Z;9.605555;95.53544
2024-09-25T05:24Z;9.57618;95.36759
2024-09-25T06:14Z;9.995422;93.765396
2024-09-25T06:24Z;10.13962;93.33051
2024-09-25T06:44Z;10.604258;92.12886
2024-09-25T07:04Z;11.050202;90.869995
2024-09-25T07:14Z;11.285192;90.5877
2024-09-25T07:24Z;11.605631;90.396965
2024-09-25T07:54Z;12.377356;87.12581
2024-09-25T08:14Z;13.055619;84.8999
2024-09-25T08:24Z;13.530937;82.87236
2024-09-25T08:34Z;13.883421;80.90204
2024-09-25T09:04Z;15.103762;75.41451
2024-09-25T09:14Z;15.16785;73.8085
2024-09-25T09:24Z;15.482948;73.268715
2024-09-25T09:34Z;15.752651;74.18616
2024-09-25T09:44Z;15.907531;71.58259
2024-09-25T10:54Z;18.495079;64.45663
2024-09-25T11:44Z;19.523155;60.30045
2024-09-25T12:14Z;19.80354;53.822994
2024-09-25T12:24Z;19.675364;55.08568
2024-09-25T12:34Z;19.734112;58.87755
2024-09-25T13:44Z;18.238728;58.77264
2024-09-25T14:54Z;17.381552;60.762035
2024-09-25T15:24Z;17.037079;61.692837
2024-09-25T15:44Z;16.860838;64.19722
2024-09-25T16:04Z;16.770046;63.55062
2024-09-25T16:14Z;16.591135;63.771877
2024-09-25T16:44Z;16.051727;65.90814
2024-09-25T17:04Z;15.696574;69.83162
2024-09-25T17:34Z;15.263981;71.77524
2024-09-25T18:24Z;14.673839;78.85542
2024-09-25T18:34Z;14.412147;84.33532
2024-09-25T18:44Z;14.297322;84.42306
2024-09-25T18:54Z;14.147783;84.383
2024-09-25T19:24Z;13.7953005;89.64927
2024-09-25T20:14Z;13.274586;93.47547
2024-09-25T20:24Z;13.282598;94.29565
2024-09-25T20:34Z;13.245213;94.15068
2024-09-25T20:54Z;12.97818;93.11116
2024-09-25T21:14Z;12.783246;93.02342
2024-09-25T21:24Z;12.761883;93.866486
2024-09-25T21:34Z;12.7405205;94.07057
2024-09-25T21:44Z;12.745861;94.44442
2024-09-25T21:54Z;12.772564;94.78775
2024-09-25T22:04Z;12.807279;95.27604
2024-09-25T22:14Z;12.8233;95.14252
2024-09-25T22:24Z;12.850004;95.47631
2024-09-25T22:34Z;12.866026;95.53925
2024-09-25T22:54Z;12.895399;95.79103
2024-09-25T23:04Z;12.858015;95.960785
2024-09-25T23:24Z;12.756542;95.74143
2024-09-26T00:04Z;12.49752;95.97414
2024-09-26T00:24Z;12.518883;96.47959
2024-09-26T01:24Z;12.508202;97.03845
2024-09-26T02:14Z;12.404058;97.21965
2024-09-26T02:24Z;12.478828;97.09758
2024-09-26T03:44Z;12.641718;97.62211
2024-09-26T04:44Z;12.812619;97.92348
2024-09-26T04:54Z;12.844664;97.933014
2024-09-26T05:14Z;12.855345;97.910126
2024-09-26T05:24Z;12.9087515;97.98451
2024-09-26T05:54Z;13.023575;97.87007
2024-09-26T06:04Z;13.098345;97.93492
2024-09-26T06:14Z;13.125048;97.85672
2024-09-26T06:24Z;13.159762;97.90059
2024-09-26T07:14Z;13.30663;97.65644
2024-09-26T07:24Z;13.514915;97.767075
2024-09-26T07:34Z;13.525597;97.45808
2024-09-26T07:54Z;13.71786;97.36271
2024-09-26T08:24Z;14.11574;97.4638
2024-09-26T08:34Z;14.233234;97.48287
2024-09-26T08:44Z;14.436179;97.09758
2024-09-26T09:44Z;14.628443;97.423744
2024-09-26T09:54Z;14.489586;97.33982
2024-09-26T10:04Z;14.548333;97.444725
2024-09-26T10:14Z;14.735256;97.70985
2024-09-26T10:24Z;14.783322;96.73136
2024-09-26T10:34Z;14.940871;97.122375
2024-09-26T10:44Z;15.01564;97.04036
2024-09-26T11:06Z;15.069047;97.01747
2024-09-26T11:14Z;14.988937;96.90494
2024-09-26T11:24Z;14.970245;97.24063
2024-09-26T11:44Z;15.231937;97.21202
2024-09-26T12:04Z;14.943542;95.77577
2024-09-26T12:34Z;14.508278;95.859695
2024-09-26T12:44Z;14.513618;96.4815
2024-09-26T13:04Z;14.500267;97.02701
2024-09-26T13:14Z;14.569695;97.395134
2024-09-26T13:24Z;14.585717;97.53437
2024-09-26T14:14Z;14.454871;97.19104
2024-09-26T14:44Z;14.388113;97.45617
2024-09-26T14:54Z;14.313344;96.88777
2024-09-26T15:14Z;14.185168;96.30221
2024-09-26T15:54Z;14.267948;97.574425
2024-09-26T16:04Z;14.235905;97.639275
2024-09-26T16:14Z;14.209201;97.69459
2024-09-26T16:24Z;14.206531;97.85672
2024-09-26T16:34Z;14.233234;97.23491
2024-09-26T16:44Z;14.073014;96.73136
2024-09-26T16:54Z;13.923476;95.44007
2024-09-26T17:14Z;13.728542;95.33898
2024-09-26T17:34Z;13.54696;95.79294
